AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number_1,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
20,2.5-2.9,2.6,Female,Sophomore,2.5-2.9,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2.69,2.623,2,C,6,2.960000038,NA,Kinesiology-Exercise Science,0,20072,1,Sp07,35639,2.5-2.9,1,1,940,490,450,F,244,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,2.33,Female,Sophomore,2.0-2.4,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.31,2.884,2,C,6,3.299999952,NA,Pre-Nursing,0,20072,1,Sp07,35639,3.0-3.4,1,1,930,440,490,F,244,MAJOR: PRE-NURSING
20,3.0-3.4,2.76,Female,Sophomore,2.5-2.9,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,2.13,2.725,2,C,6,3.339999914,NA,Pre-Nursing,0,20072,1,Sp07,35639,3.0-3.4,0,0,920,470,450,F,244,MAJOR: PRE-NURSING
20,3.5-4.0,3.06,Female,Sophomore,3.0-3.4,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,1,0,4,3.289,4,A,12,4,NA,Chemistry,0,20072,1,Sp07,35639,3.5-4.0,1,1,940,500,440,F,244,MAJOR: CHEMISTRY
18,3.0-3.4,2.25,Female,Sophomore,2.0-2.4,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,0,1.5,0,F,0,3,NA,Pre-Psychology,0,20072,0,Sp07,35639,3.0-3.4,0,1,1060,510,550,F,244,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,2.94,Female,Sophomore,2.5-2.9,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.5,3.286,3,B,9,3.039999962,NA,Food & Nutr Sciences-Diet & Fd,0,20072,1,Sp07,35639,3.0-3.4,0,0,1000,500,500,F,244,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
20,3.0-3.4,2,Female,Sophomore,2.0-2.4,White,35640,30-44,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,0,1,0,0,1.5,0,WU,0,3.180000067,NA,Liberal Studies-Blended Pgm,0,20072,0,Sp07,35640,3.0-3.4,0,1,910,430,480,F,132,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
24,2.5-2.9,2.81,Male,Freshman,2.5-2.9,African American,35642,15-29,Continuing,10,35642,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,0.5,1.928,0,F,0,2.680000067,NA,History,0,20072,0,Sp07,35642,2.5-2.9,0,0,1150,580,570,M,46,MAJOR: HISTORY
20,3.0-3.4,2.71,Male,Freshman,2.5-2.9,Asian,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,2.25,2.575,3,B,9,3.380000114,NA,Pre-Nursing,0,20072,1,Sp07,35639,3.0-3.4,1,1,710,430,280,M,244,MAJOR: PRE-NURSING
19,3.0-3.4,3.4,Male,Freshman,3.0-3.4,Asian,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Asian,0,0,1,3.17,3.273,2,C,6,3.200000048,NA,Pre-Nursing,0,20072,1,Sp07,35640,3.0-3.4,0,0,1240,640,600,M,132,MAJOR: PRE-NURSING
19,3.0-3.4,3.31,Male,Freshman,3.0-3.4,Asian,35642,0-14,Continuing,10,35642,E,Not,Psychology,PSYCH 10,1,N,Asian,0,0,1,2.24,2.7,2,C,6,3.25,NA,Pre-Nursing,0,20072,1,Sp07,35642,3.0-3.4,1,1,870,470,400,M,46,MAJOR: PRE-NURSING
19,3.5-4.0,3.4,Male,Freshman,3.0-3.4,Asian,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.25,3.333,3,B,9,3.700000048,NA,Pre-Business,0,20072,1,Sp07,35640,3.5-4.0,1,1,850,460,390,M,132,MAJOR: PRE-BUSINESS
19,3.0-3.4,2.19,Male,Freshman,2.0-2.4,Hispanic,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.75,2.595,3,B,9,3.3099999430000002,NA,Pre-Nursing,0,20072,1,Sp07,35639,3.0-3.4,1,0,800,420,380,M,244,MAJOR: PRE-NURSING
18,3.0-3.4,2.8,Male,Freshman,2.5-2.9,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.31,2.522,2,C,6,3.170000076,NA,Pre-Business,0,20072,1,Sp07,35639,3.0-3.4,1,1,950,530,420,M,244,MAJOR: PRE-BUSINESS
19,3.0-3.4,3,Male,Freshman,3.0-3.4,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.5,3.286,4,A,12,3.319999933,NA,Undeclared                UGRD,0,20072,1,Sp07,35639,3.0-3.4,1,1,750,420,330,M,244,MAJOR: UNDECLARED
19,> 4.0,2.6,Male,Freshman,2.5-2.9,Hispanic,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.75,3.111,4,A,12,4.170000076,NA,Undeclared                UGRD,0,20072,1,Sp07,35640,> 4.0,0,0,1080,560,520,M,132,MAJOR: UNDECLARED
19,3.0-3.4,2.25,Male,Freshman,2.0-2.4,Unknown,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,1.33,2,1,D,3,3.289999962,NA,Undeclared                UGRD,0,20072,0,Sp07,35639,3.0-3.4,1,1,800,480,320,M,244,MAJOR: UNDECLARED
19,3.5-4.0,3.2,Male,Freshman,3.0-3.4,White,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.2,3.2,2,C,6,3.660000086,NA,History,0,20072,1,Sp07,35639,3.5-4.0,0,0,980,490,490,M,244,MAJOR: HISTORY
19,2.0-2.4,3,Male,Freshman,3.0-3.4,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,1.54,2.24,2,C,6,2.380000114,NA,Pre-Business,0,20072,1,Sp07,35639,2.0-2.4,1,1,850,440,410,M,244,MAJOR: PRE-BUSINESS
19,3.5-4.0,1.53,Male,Freshman,1.5-1.9,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,0,0.767,0,F,0,3.75,NA,Pre-Business,0,20072,0,Sp07,35639,3.5-4.0,0,1,690,310,380,M,244,MAJOR: PRE-BUSINESS
19,3.5-4.0,4,Male,Freshman,3.5-4.0,White,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,4,4,4,A,12,3.700000048,NA,Biol-Physiology & Anatomy,0,20072,1,Sp07,35640,3.5-4.0,0,0,1320,610,710,M,132,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
19,3.5-4.0,3.6,Male,Freshman,3.5-4.0,White,35642,15-29,Continuing,10,35642,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3,3.29,3,B,9,3.589999914,NA,Undeclared                UGRD,0,20072,1,Sp07,35642,3.5-4.0,1,0,1120,610,510,M,46,MAJOR: UNDECLARED
18,3.0-3.4,3.27,Male,Freshman,3.0-3.4,White,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.21,3.235,2,C,6,3.1500000950000002,NA,Undeclared                UGRD,0,20072,1,Sp07,35639,3.0-3.4,0,0,1030,520,510,M,244,MAJOR: UNDECLARED
19,3.0-3.4,2.4,Male,Sophomore,2.0-2.4,African American,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,3,2.574,4,A,12,3.299999952,NA,Art - Graphic Design Option,0,20072,1,Sp07,35639,3.0-3.4,1,1,750,330,420,M,244,MAJOR: ART - GRAPHIC DESIGN OPTION
20,2.5-2.9,2.13,Male,Sophomore,2.0-2.4,African American,35642,30-44,Continuing,10,35642,E,Not,Psychology,PSYCH 10,1,N,African American,0,0,1,3,2.386,2,C,6,2.7699999809999998,NA,Pre-Nursing,0,20072,1,Sp07,35642,2.5-2.9,0,0,1080,570,510,M,46,MAJOR: PRE-NURSING
19,3.0-3.4,3.36,Male,Sophomore,3.0-3.4,African American,35640,30-44,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,3.57,3.426,4,A,12,3.4000000950000002,NA,Pre-Business,0,20072,1,Sp07,35640,3.0-3.4,0,0,1240,630,610,M,132,MAJOR: PRE-BUSINESS
19,2.5-2.9,1.59,Male,Sophomore,1.5-1.9,African American,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,African American,0,0,1,1.88,1.887,1,D,3,2.5,NA,Pre-Psychology,0,20072,0,Sp07,35639,2.5-2.9,0,0,1110,570,540,M,244,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.19,Male,Sophomore,3.0-3.4,Hispanic,35640,30-44,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,0,1,3,3.14,3,B,9,3,NA,Crim-Corrections,0,20072,1,Sp07,35640,3.0-3.4,1,1,750,410,340,M,132,MAJOR: CRIMINOLOGY - CORRECTIONS OPTION
20,2.5-2.9,1.74,Male,Sophomore,1.5-1.9,Hispanic,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.21,1.865,2,C,6,2.8099999430000002,NA,Construction Mgt,0,20072,1,Sp07,35639,2.5-2.9,1,0,950,580,370,M,244,MAJOR: CONSTRUCTION MANAGEMENT
20,3.0-3.4,2.74,Male,Sophomore,2.5-2.9,Unknown,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,3.57,3.235,4,A,12,3.140000105,NA,Pre-Physical Therapy,0,20072,1,Sp07,35639,3.0-3.4,1,1,870,470,400,M,244,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
20,2.5-2.9,2.61,Male,Sophomore,2.5-2.9,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.2,2.759,4,A,12,2.75,NA,M Comm & Journ-Broadcast Journ,0,20072,1,Sp07,35639,2.5-2.9,1,1,680,380,300,M,244,MAJOR: MASS COMMUNICATION AND JOURNALISM - BROADCAST JOURNALISM OPTION
21,3.0-3.4,3.46,Male,Sophomore,3.0-3.4,White,35642,30-44,Continuing,10,35642,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.75,3.528,3,B,9,3.0999999049999998,NA,Philosophy-Pre Law,0,20072,1,Sp07,35642,3.0-3.4,1,0,940,470,470,M,46,MAJOR: PHILOSOPHY - PRE-LAW OPTION
21,2.5-2.9,2.03,Male,Sophomore,2.0-2.4,White,35640,30-44,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,1.71,2.059,1,D,3,2.50999999,NA,Communication,0,20072,0,Sp07,35640,2.5-2.9,0,0,1080,570,510,M,132,MAJOR: COMMUNICATION
20,3.0-3.4,1.55,Male,Sophomore,1.5-1.9,White,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,1.43,1.519,1,D,3,3.380000114,NA,History,0,20072,0,Sp07,35639,3.0-3.4,0,0,1120,590,530,M,244,MAJOR: HISTORY
21,3.5-4.0,3.07,Male,Junior,3.0-3.4,Non-Resident Alien,35639,60-74,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,1,1,3.47,3.129,4,A,12,3.5999999049999998,NA,Music-Music As A Liberal Art,0,20072,1,Sp07,35639,3.5-4.0,1,1,720,400,320,M,244,MAJOR: MUSIC - MUSIC AS A LIBERAL ART OPTION
20,3.0-3.4,3.14,Male,Junior,3.0-3.4,White,35640,60-74,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,NA,1,1,2.5,3.041,2,C,6,3.170000076,NA,M Comm & Journ-Digital Media,0,20072,1,Sp07,35640,3.0-3.4,0,0,1010,500,510,M,132,MAJOR: MASS COMMUNICATION AND JOURNALISM - DIGITAL MEDIA OPTION
21,2.5-2.9,2.44,Male,Junior,2.0-2.4,White,35640,60-74,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.85,2.507,3,B,9,2.8499999049999998,NA,Food & Nutr Sciences-Diet & Fd,0,20072,1,Sp07,35640,2.5-2.9,1,1,890,440,450,M,132,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
19,3.0-3.4,3.08,Female,Sophomore,3.0-3.4,Asian,35639,30-44,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,3,3.059,2,C,6,3.039999962,NA,Pre-Nursing,0,20072,1,Sp07,35639,3.0-3.4,1,1,840,460,380,F,244,MAJOR: PRE-NURSING
20,3.5-4.0,3.11,Female,Sophomore,3.0-3.4,Asian,35640,30-44,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,2.92,2.833,3,B,9,4,NA,Biology-Molecu Cell And Devl,0,20072,1,Sp07,35640,3.5-4.0,1,0,820,440,380,F,132,MAJOR: BIOLOGY - MOLECULAR CELLULAR AND DEVELOPMENTAL BIOLOGY OPTION
21,3.0-3.4,3.61,Female,Sophomore,3.5-4.0,Hispanic,35640,45-59,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,0,1,3.1,3.412,3,B,9,3,NA,Chicano Studies,0,20072,1,Sp07,35640,3.0-3.4,1,1,820,420,400,F,132,MAJOR: CHICANO STUDIES
19,3.5-4.0,2.9,Male,Sophomore,2.5-2.9,Hispanic,35642,45-59,Continuing,10,35642,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.75,2.86,2,C,6,3.5,NA,Pre-Business,0,20072,1,Sp07,35642,3.5-4.0,1,0,960,500,460,M,46,MAJOR: PRE-BUSINESS
19,> 4.0,3.4,Female,Freshman,3.0-3.4,African American,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,3.36,3.379,4,A,12,4.170000076,NA,Pre-Business,0,20072,1,Sp07,35639,> 4.0,0,0,930,500,430,F,244,MAJOR: PRE-BUSINESS
19,3.5-4.0,3.54,Female,Freshman,3.5-4.0,Asian,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.75,3.64,4,A,12,3.700000048,NA,Pre-Nursing,0,20072,1,Sp07,35639,3.5-4.0,0,0,970,490,480,F,244,MAJOR: PRE-NURSING
19,3.0-3.4,3.25,Female,Freshman,3.0-3.4,Asian,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.929,3,B,9,3.460000038,NA,Pre-Nursing,0,20072,1,Sp07,35640,3.0-3.4,1,1,750,360,390,F,132,MAJOR: PRE-NURSING
19,3.5-4.0,3,Female,Freshman,3.0-3.4,Asian,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3,3,3,B,9,3.5,NA,Biol-Physiology & Anatomy,0,20072,1,Sp07,35640,3.5-4.0,1,1,830,380,450,F,132,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
19,3.0-3.4,3.06,Female,Freshman,3.0-3.4,Asian,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Asian,0,0,1,2.75,2.929,2,C,6,3.0599999430000002,NA,Undeclared                UGRD,0,20072,1,Sp07,35639,3.0-3.4,1,1,990,470,520,F,244,MAJOR: UNDECLARED
19,3.5-4.0,3,Female,Freshman,3.0-3.4,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.93,2.962,2,C,6,3.619999886,NA,Communication,0,20072,1,Sp07,35639,3.5-4.0,1,1,760,430,330,F,244,MAJOR: COMMUNICATION
18,> 4.0,3.81,Female,Freshman,3.5-4.0,Hispanic,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.77,3.788,4,A,12,4.059999943,NA,Pre-Nursing,0,20072,1,Sp07,35640,> 4.0,0,0,950,450,500,F,132,MAJOR: PRE-NURSING
19,3.5-4.0,2.93,Female,Freshman,2.5-2.9,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.82,2.88,3,B,9,3.6500000950000002,NA,Pre-Physical Therapy,0,20072,1,Sp07,35639,3.5-4.0,1,1,940,440,500,F,244,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.5-4.0,3.5,Female,Freshman,3.5-4.0,Hispanic,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.5,3.5,3,B,9,3.619999886,NA,Pre-Nursing,0,20072,1,Sp07,35640,3.5-4.0,0,0,NA,NA,NA,F,132,MAJOR: PRE-NURSING
19,2.5-2.9,4,Female,Freshman,3.5-4.0,Hispanic,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.54,3.76,3,B,9,2.6500000950000002,NA,Pre-Nursing,0,20072,1,Sp07,35640,2.5-2.9,1,1,870,450,420,F,132,MAJOR: PRE-NURSING
19,3.0-3.4,3.1,Female,Freshman,3.0-3.4,Hispanic,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.62,2.826,2,C,6,3,NA,Pre-Nursing,0,20072,1,Sp07,35640,3.0-3.4,1,1,900,450,450,F,132,MAJOR: PRE-NURSING
19,3.0-3.4,3.25,Female,Freshman,3.0-3.4,Hispanic,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.75,3,2,C,6,3.119999886,NA,Pre-Business,0,20072,1,Sp07,35640,3.0-3.4,1,0,1020,580,440,F,132,MAJOR: PRE-BUSINESS
19,3.5-4.0,3.67,Female,Freshman,3.5-4.0,Hispanic,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.47,3.567,4,A,12,3.829999924,NA,Biology-Molecu Cell And Devl,0,20072,1,Sp07,35640,3.5-4.0,0,0,970,490,480,F,132,MAJOR: BIOLOGY - MOLECULAR CELLULAR AND DEVELOPMENTAL BIOLOGY OPTION
19,2.5-2.9,2,Female,Freshman,2.0-2.4,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3,2.556,3,B,9,2.8499999049999998,NA,Pre-Psychology,0,20072,1,Sp07,35639,2.5-2.9,1,1,910,440,470,F,244,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.5,Female,Freshman,3.5-4.0,Hispanic,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.94,3.229,3,B,9,3.549999952,NA,Pre-Psychology,0,20072,1,Sp07,35639,3.5-4.0,0,0,890,420,470,F,244,MAJOR: PRE-PSYCHOLOGY
20,2.5-2.9,1.58,Female,Freshman,1.5-1.9,Hispanic,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1,1.692,3,B,9,2.9000000950000002,NA,Pre-Psychology,0,20072,1,Sp07,35639,2.5-2.9,1,1,750,350,400,F,244,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,0.82,Female,Freshman,0.5-0.9,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.67,1.65,2,C,6,3.029999971,NA,Pre-Psychology,0,20072,1,Sp07,35639,3.0-3.4,1,1,820,400,420,F,244,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,2.67,Female,Freshman,2.5-2.9,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.33,2.5,2,C,6,2.670000076,NA,Pre-Psychology,0,20072,1,Sp07,35639,2.5-2.9,1,1,640,320,320,F,244,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,2.33,Female,Freshman,2.0-2.4,Hispanic,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,0.92,1.5,0,F,0,3.170000076,NA,Pre-Psychology,0,20072,0,Sp07,35640,3.0-3.4,0,0,1100,570,530,F,132,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,2.25,Female,Freshman,2.0-2.4,Hispanic,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1,2,1,D,3,2.910000086,NA,Pre-Psychology,0,20072,0,Sp07,35639,2.5-2.9,1,1,870,420,450,F,244,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.75,Female,Freshman,3.5-4.0,Hispanic,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.33,3.571,3,B,9,3.8099999430000002,NA,Undeclared                UGRD,0,20072,1,Sp07,35640,3.5-4.0,0,1,890,410,480,F,132,MAJOR: UNDECLARED
19,3.5-4.0,2.85,Female,Freshman,2.5-2.9,Non-Resident Alien,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,0,1,3.8,3.357,3,B,9,3.5999999049999998,NA,Pre-Psychology,0,20072,1,Sp07,35639,3.5-4.0,1,0,840,420,420,F,244,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,4,Female,Freshman,3.5-4.0,Unknown,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,3.5,3.75,4,A,12,3.920000076,NA,Pre-Nursing,0,20072,1,Sp07,35640,3.5-4.0,0,0,NA,NA,NA,F,132,MAJOR: PRE-NURSING
19,3.0-3.4,2.75,Female,Freshman,2.5-2.9,Unknown,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,3.5,3.125,4,A,12,3.140000105,NA,Biology-Molecu Cell And Devl,0,20072,1,Sp07,35639,3.0-3.4,0,0,1180,580,600,F,244,MAJOR: BIOLOGY - MOLECULAR CELLULAR AND DEVELOPMENTAL BIOLOGY OPTION
19,2.5-2.9,3.25,Female,Freshman,3.0-3.4,Unknown,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,0,1,2.5,2.929,3,B,9,2.950000048,NA,Undeclared                UGRD,0,20072,1,Sp07,35639,2.5-2.9,1,1,810,280,530,F,244,MAJOR: UNDECLARED
19,> 4.0,4,Female,Freshman,3.5-4.0,White,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,4,4,4,A,12,4.1199998860000004,NA,Art - Graphic Design Option,0,20072,1,Sp07,35640,> 4.0,0,0,1160,620,540,F,132,MAJOR: ART - GRAPHIC DESIGN OPTION
19,3.5-4.0,4,Female,Freshman,3.5-4.0,White,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.75,3.375,3,B,9,3.819999933,NA,Communication,0,20072,1,Sp07,35640,3.5-4.0,0,0,1130,580,550,F,132,MAJOR: COMMUNICATION
19,> 4.0,4,Female,Freshman,3.5-4.0,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.8,3.889,4,A,12,4.1199998860000004,NA,Pre-Physical Therapy,0,20072,1,Sp07,35639,> 4.0,1,0,970,490,480,F,244,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,> 4.0,4,Female,Freshman,3.5-4.0,White,35640,15-29,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.63,3.806,4,A,12,4.179999828,NA,Pre-Nursing,0,20072,1,Sp07,35640,> 4.0,0,0,990,430,560,F,132,MAJOR: PRE-NURSING
19,3.0-3.4,4,Female,Freshman,3.5-4.0,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.67,3.857,3,B,9,3.25,NA,Pre-Nursing,0,20072,1,Sp07,35639,3.0-3.4,0,1,NA,NA,NA,F,244,MAJOR: PRE-NURSING
19,2.5-2.9,3.4,Female,Freshman,3.0-3.4,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.29,3.333,3,B,9,2.9000000950000002,NA,Pre-Nursing,0,20072,1,Sp07,35639,2.5-2.9,0,1,950,450,500,F,244,MAJOR: PRE-NURSING
19,2.0-2.4,3.6,Female,Freshman,3.5-4.0,White,35639,15-29,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.65,3.625,3,B,9,2.420000076,NA,Pre-Nursing,0,20072,1,Sp07,35639,2.0-2.4,1,0,940,460,480,F,244,MAJOR: PRE-NURSING
20,3.0-3.4,1.57,Female,Freshman,1.5-1.9,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3,2.9,1,D,3,3,NA,Pre-Nursing,0,20072,0,Sp07,35639,3.0-3.4,0,0,1010,510,500,F,244,MAJOR: PRE-NURSING
19,3.0-3.4,3.75,Female,Freshman,3.5-4.0,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,1.94,2.714,0,F,0,3.0599999430000002,NA,Pre-Nursing,0,20072,0,Sp07,35639,3.0-3.4,0,1,820,410,410,F,244,MAJOR: PRE-NURSING
19,3.0-3.4,3,Female,Freshman,3.0-3.4,White,35640,0-14,Continuing,10,35640,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3,3,2,C,6,3.119999886,NA,Pre-Business,0,20072,1,Sp07,35640,3.0-3.4,0,1,NA,NA,NA,F,132,MAJOR: PRE-BUSINESS
19,3.0-3.4,4,Female,Freshman,3.5-4.0,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,4,4,4,A,12,3.1500000950000002,NA,Pre-Psychology,0,20072,1,Sp07,35639,3.0-3.4,0,1,990,500,490,F,244,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.33,Female,Freshman,3.0-3.4,White,35639,0-14,Continuing,10,35639,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.2,3.25,3,B,9,3.0599999430000002,NA,Pre-Psychology,0,20072,1,Sp07,35639,3.0-3.4,1,1,940,470,470,F,244,MAJOR: PRE-PSYCHOLOGY
