AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,INSTI_NAME,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
23,Unknown,2.83,Male,Senior,2.5-2.9,Asian,34866,105-119,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,2.15,2.804,3,B,9,,De Anza Community College,,Kinesiology-Exercise Science,0,20132,1,Sp13,34866,Unknown,0,0,,,,M,256,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
23,2.5-2.9,2.65,Female,Junior,2.5-2.9,Two or More,34867,75-89,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Two or More,,0,1,2.8,2.727,2,C,6,2.829999924,Salinas High,,Child Development,0,20132,1,Sp13,34867,2.5-2.9,1,1,770,390,380,F,257,MAJOR: CHILD DEVELOPMENT
22,2.5-2.9,2.94,Male,Senior,2.5-2.9,Asian,34867,90-104,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Asian,,1,1,4,3.147,4,A,12,2.700000048,Redwood High (Cont.),,* Pre-Occupational Therapy,0,20132,1,Sp13,34867,2.5-2.9,1,1,830,450,380,M,257,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-OCCUPATIONAL THERAPY OPTION
21,3.0-3.4,2.16,Female,Sophomore,2.0-2.4,Asian,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,1.5,2.25,2,C,6,3.420000076,Sunnyside High,,Health Sci-Health Admin,0,20132,1,Sp13,34866,3.0-3.4,1,1,810,390,420,F,256,MAJOR: HEALTH SCIENCE - HEALTH ADMIN OPTION
21,3.0-3.4,2.33,Female,Sophomore,2.0-2.4,Asian,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.25,2.154,1,D,3,3,Lindsay Senior High,,Child Development,0,20132,0,Sp13,34866,3.0-3.4,1,1,910,440,470,F,256,MAJOR: CHILD DEVELOPMENT
20,3.5-4.0,2.82,Female,Sophomore,2.5-2.9,Hispanic,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.59,3.173,2,C,6,3.670000076,McLane High,,Undeclared                UGRD,0,20132,1,Sp13,34866,3.5-4.0,0,1,1010,430,580,F,256,MAJOR: UNDECLARED
20,2.5-2.9,2.5,Female,Sophomore,2.5-2.9,Hispanic,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2,2.635,1,D,3,2.700000048,Laguna Hills High,,Undeclared                UGRD,0,20132,0,Sp13,34866,2.5-2.9,0,0,870,410,460,F,256,MAJOR: UNDECLARED
21,2.5-2.9,2.36,Female,Junior,2.0-2.4,Asian,34867,60-74,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.57,2.358,1,D,3,2.859999895,Clovis East High,,Pre-Psychology,0,20132,0,Sp13,34867,2.5-2.9,1,1,680,360,320,F,257,MAJOR: PRE-PSYCHOLOGY
22,3.0-3.4,1.79,Female,Junior,1.5-1.9,Hispanic,34866,60-74,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.5,1.607,0,F,0,3.170000076,Washington High,,Health Sci-Comm Health,0,20132,0,Sp13,34866,3.0-3.4,0,1,900,450,450,F,256,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
21,3.0-3.4,2.5,Female,Junior,2.5-2.9,Hispanic,34867,60-74,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.17,2.482,1,D,3,3.25,Alisal High,,Biology,0,20132,0,Sp13,34867,3.0-3.4,1,1,820,390,430,F,257,MAJOR: BIOLOGY
21,2.5-2.9,2.67,Female,Junior,2.5-2.9,White,34866,60-74,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2.5,2.732,2,C,6,2.910000086,San Benito High,,Child Development,0,20132,1,Sp13,34866,2.5-2.9,1,0,910,510,400,F,256,MAJOR: CHILD DEVELOPMENT
21,3.5-4.0,2.39,Male,Sophomore,2.0-2.4,Asian,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.44,2.5,1,D,3,3.769999981,Sanger High,,Kinesiology-Exercise Science,0,20132,0,Sp13,34866,3.5-4.0,1,0,780,450,330,M,256,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,2.5-2.9,1.58,Male,Sophomore,1.5-1.9,Two or More,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Two or More,1,0,1,1.46,1.623,1,D,3,2.670000076,Salinas High,,Kinesiology-Exercise Science,0,20132,0,Sp13,34866,2.5-2.9,1,1,960,510,450,M,256,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,2.5-2.9,1.9,Male,Sophomore,1.5-1.9,White,34867,45-59,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.75,2.132,1,D,3,2.75999999,Tulare High,,Kinesiology-Physical Ed Cred,0,20132,0,Sp13,34867,2.5-2.9,1,1,940,500,440,M,257,MAJOR: KINESIOLOGY - PHYSICAL EDUCATION OPTION
21,2.5-2.9,2.19,Male,Junior,2.0-2.4,Hispanic,34867,60-74,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.44,2.372,1,D,3,2.900000095,Chaminade College Preparatory,,Kinesiology-Exercise Science,0,20132,0,Sp13,34867,2.5-2.9,1,1,870,490,380,M,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,> 4.0,2.42,Female,Sophomore,2.0-2.4,Asian,34867,45-59,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,1.5,2.276,0,F,0,4.059999943,Roosevelt High,,Undeclared                UGRD,0,20132,0,Sp13,34867,> 4.0,1,0,990,550,440,F,257,MAJOR: UNDECLARED
21,2.0-2.4,2.38,Female,Sophomore,2.0-2.4,Hispanic,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,0,1,2.36,2.375,0,F,0,2.460000038,Johansen (Peter) High,,Cognitive Science,0,20132,0,Sp13,34866,2.0-2.4,0,0,,,,F,256,MAJOR: COGNITIVE SCIENCE
21,3.5-4.0,3.34,Male,Junior,3.0-3.4,Hispanic,34867,60-74,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.6,3.329,2,C,6,3.900000095,Firebaugh High,,Crim-Victimology,0,20132,1,Sp13,34867,3.5-4.0,1,0,980,540,440,M,257,MAJOR: CRIMINOLOGY - VICTIMOLOGY OPTION
,Unknown,,Unknown,Unknown,,,34866,,Unknown,10,34866,E,,Psychology,PSYCH 10,,,,,,,,,0,F,0,,,,,,20132,0,Sp13,34866,Unknown,,,,,,,256,
21,3.0-3.4,2.56,Female,Freshman,2.5-2.9,African American,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,African American,1,1,1,2,2.583,0,F,0,3.359999895,McLane High,,Theatre Arts - Acting,0,20132,0,Sp13,34866,3.0-3.4,1,1,740,380,360,F,256,MAJOR: THEATRE ARTS
19,2.5-2.9,2,Female,Freshman,2.0-2.4,Asian,34866,0-14,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.8,2.714,3,B,9,2.950000048,Edison High,,Pre-Nursing,0,20132,1,Sp13,34866,2.5-2.9,1,0,800,400,400,F,256,MAJOR: PRE-NURSING
20,3.0-3.4,2.3,Female,Freshman,2.0-2.4,Asian,34867,15-29,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,0,1.769,0,F,0,3.230000019,Sanger High,,Pre-Nursing,0,20132,0,Sp13,34867,3.0-3.4,1,1,600,380,220,F,257,MAJOR: PRE-NURSING
19,3.0-3.4,2,Female,Freshman,2.0-2.4,Hispanic,34867,0-14,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2,2.333,4,A,12,3.200000048,Kerman High,,M Comm & Journ-Public Relation,0,20132,1,Sp13,34867,3.0-3.4,0,0,900,430,470,F,257,MAJOR: MASS COMMUNICATION AND JOURNALISM - PUBLIC RELATIONS OPTION
20,3.5-4.0,1.75,Female,Freshman,1.5-1.9,Hispanic,34867,15-29,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.5,2.692,3,B,9,3.559999943,Golden Valley High,,Pre-Nursing,0,20132,1,Sp13,34867,3.5-4.0,0,0,1020,480,540,F,257,MAJOR: PRE-NURSING
20,3.0-3.4,1.36,Female,Freshman,1.0-1.4,Hispanic,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.69,1.6,1,D,3,3.410000086,San Joaquin Memorial High,,Pre-Nursing,0,20132,0,Sp13,34866,3.0-3.4,0,1,870,400,470,F,256,MAJOR: PRE-NURSING
19,2.5-2.9,0,Female,Freshman,0.0-.4,Hispanic,34866,0-14,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.5,0.75,0,F,0,2.75,Alisal High,,Pre-Nursing,0,20132,0,Sp13,34866,2.5-2.9,1,1,490,290,200,F,256,MAJOR: PRE-NURSING
20,3.0-3.4,1.9,Female,Freshman,1.5-1.9,Hispanic,34867,15-29,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.39,1.875,0,F,0,3.299999952,Sanger High,,Crim-Law Enforcement,0,20132,0,Sp13,34867,3.0-3.4,1,1,570,370,200,F,257,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.0-3.4,2.85,Female,Freshman,2.5-2.9,Hispanic,34867,15-29,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.6,3.64,3,B,9,3.25,Granite Hills High,,Pre-Psychology,0,20132,1,Sp13,34867,3.0-3.4,0,1,970,500,470,F,257,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,2.5,Female,Freshman,2.5-2.9,Hispanic,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.25,2.538,1,D,3,3.230000019,Sunnyside High,,Pre-Psychology,0,20132,0,Sp13,34866,3.0-3.4,1,1,,,,F,256,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,2.58,Female,Sophomore,2.5-2.9,African American,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,African American,1,1,1,1.53,2.382,2,C,6,3.299999952,Central High East Campus,,Biology,0,20132,1,Sp13,34866,3.0-3.4,1,0,830,440,390,F,256,MAJOR: BIOLOGY
20,3.0-3.4,1.92,Female,Sophomore,1.5-1.9,African American,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,African American,1,1,1,2,2.143,1,D,3,3.049999952,Central High East Campus,,Pre-Psychology,0,20132,0,Sp13,34866,3.0-3.4,1,1,760,360,400,F,256,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,2.58,Female,Sophomore,2.5-2.9,Asian,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,1.15,2.216,0,F,0,3.5,Cesar E. Chavez High,,Pre-Nursing,0,20132,0,Sp13,34866,3.5-4.0,1,0,980,530,450,F,256,MAJOR: PRE-NURSING
20,3.5-4.0,2.18,Female,Sophomore,2.0-2.4,Asian,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,2.75,2.478,2,C,6,3.539999962,Central High East Campus,,Crim-Forensic Behavioral Scien,0,20132,1,Sp13,34866,3.5-4.0,0,0,980,500,480,F,256,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
20,3.5-4.0,1.88,Female,Sophomore,1.5-1.9,Asian,34867,30-44,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.5,1.878,1,D,3,3.549999952,Herbert Hoover High,,Chemistry,0,20132,0,Sp13,34867,3.5-4.0,0,0,930,520,410,F,257,MAJOR: CHEMISTRY
20,3.0-3.4,2,Female,Sophomore,2.0-2.4,Asian,34867,30-44,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.462,3,B,9,3.049999952,Fresno High,,Child Development,0,20132,1,Sp13,34867,3.0-3.4,1,1,,,,F,257,MAJOR: CHILD DEVELOPMENT
20,3.0-3.4,3.29,Female,Sophomore,3.0-3.4,Hispanic,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.62,3.042,2,C,6,3.440000057,Duncan (Erma) Polytechnical High,,Pre-Nursing,0,20132,1,Sp13,34866,3.0-3.4,0,0,1000,520,480,F,256,MAJOR: PRE-NURSING
20,3.5-4.0,2.67,Female,Sophomore,2.5-2.9,Hispanic,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.5,3.067,2,C,6,3.940000057,Fresno High,,Pre-Nursing,0,20132,1,Sp13,34866,3.5-4.0,0,0,,,,F,256,MAJOR: PRE-NURSING
20,3.0-3.4,2.62,Female,Sophomore,2.5-2.9,Hispanic,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.08,2.638,2,C,6,3.450000048,Kerman High,,Pre-Nursing,0,20132,1,Sp13,34866,3.0-3.4,1,1,780,400,380,F,256,MAJOR: PRE-NURSING
20,2.5-2.9,2.98,Female,Sophomore,2.5-2.9,Hispanic,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.07,2.635,2,C,6,2.940000057,Redwood High,,Pre-Nursing,0,20132,1,Sp13,34866,2.5-2.9,1,0,920,470,450,F,256,MAJOR: PRE-NURSING
20,3.0-3.4,2.2,Female,Sophomore,2.0-2.4,Hispanic,34867,30-44,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.43,2.098,0,F,0,3.150000095,McLane High,,Pre-Psychology,0,20132,0,Sp13,34867,3.0-3.4,1,1,,,,F,257,MAJOR: PRE-PSYCHOLOGY
21,2.5-2.9,2.21,Male,Freshman,2.0-2.4,White,34867,15-29,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,2.07,2.333,1,D,3,2.940000057,Riverdale High,,Pre-Business,0,20132,0,Sp13,34867,2.5-2.9,0,1,980,500,480,M,257,MAJOR: PRE-BUSINESS
20,3.0-3.4,2.85,Male,Sophomore,2.5-2.9,Asian,34867,30-44,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,2.94,3.038,2,C,6,3,Salinas High,,Athletic Training,0,20132,1,Sp13,34867,3.0-3.4,1,1,940,520,420,M,257,MAJOR:  ATHLETIC TRAINING
20,3.0-3.4,2.42,Male,Sophomore,2.0-2.4,Asian,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.75,2.4,1,D,3,3.289999962,Sunnyside High,,Crim-Law Enforcement,0,20132,0,Sp13,34866,3.0-3.4,1,1,,,,M,256,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,2.5-2.9,2.82,Male,Sophomore,2.5-2.9,Hispanic,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.54,3.184,3,B,9,2.789999962,Buchanan High,,Kinesiology-Exercise Science,0,20132,1,Sp13,34866,2.5-2.9,1,0,880,480,400,M,256,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,2.5-2.9,1.92,Male,Sophomore,1.5-1.9,Hispanic,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.38,1.711,0,F,0,2.799999952,Monache High,,* Pre-Physical Therapy,0,20132,0,Sp13,34866,2.5-2.9,1,0,980,490,490,M,256,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
21,2.5-2.9,2.3,Female,Sophomore,2.0-2.4,African American,34867,45-59,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,Y,African American,1,1,1,2.08,2.375,0,F,0,2.640000105,Edison High,,Music-Music As A Liberal Art,0,20132,0,Sp13,34867,2.5-2.9,1,0,930,480,450,F,257,MAJOR: MUSIC - MUSIC AS A LIBERAL ART OPTION
20,3.0-3.4,1.63,Female,Sophomore,1.5-1.9,Asian,34867,30-44,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,2.5,2.122,0,F,0,3.289999962,McLane High,,Chemistry,0,20132,0,Sp13,34867,3.0-3.4,1,1,690,390,300,F,257,MAJOR: CHEMISTRY
20,2.5-2.9,2.32,Female,Sophomore,2.0-2.4,Hispanic,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.39,2.512,2,C,6,2.880000114,Riverdale High,,Animal Sci-Pre Veterinary,0,20132,1,Sp13,34866,2.5-2.9,0,1,840,420,420,F,256,MAJOR: ANIMAL SCIENCES-SCIENCE OPTION
20,2.5-2.9,1.66,Male,Sophomore,1.5-1.9,African American,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,Y,African American,1,1,1,2,2.114,2,C,6,2.789999962,Central High East Campus,,Pre-Business,0,20132,1,Sp13,34866,2.5-2.9,1,1,800,400,400,M,256,MAJOR: PRE-BUSINESS
21,3.0-3.4,2.48,Female,Junior,2.0-2.4,Asian,34867,60-74,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.38,2.243,0,F,0,3.349999905,Roosevelt High,,Food & Nutr Sciences-Diet & Fd,0,20132,0,Sp13,34867,3.0-3.4,1,1,640,330,310,F,257,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
20,3.0-3.4,1.51,Male,Freshman,1.5-1.9,Hispanic,34867,15-29,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1,1.477,0,F,0,3.170000076,Liberty High,,Art - Graphic Design Option,0,20132,0,Sp13,34867,3.0-3.4,0,0,1050,520,530,M,257,MAJOR: ART - GRAPHIC DESIGN OPTION
20,3.5-4.0,1.94,Female,Freshman,1.5-1.9,Asian,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1,1.696,0,F,0,3.5,Duncan (Erma) Polytechnical High,,Pre-Nursing,0,20132,0,Sp13,34866,3.5-4.0,0,0,940,450,490,F,256,MAJOR: PRE-NURSING
19,3.0-3.4,1.6,Male,Freshman,1.5-1.9,Hispanic,34866,0-14,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2,2,1,D,3,3.25,Sierra High,,Pre-Nursing,0,20132,0,Sp13,34866,3.0-3.4,0,0,890,510,380,M,256,MAJOR: PRE-NURSING
19,3.0-3.4,1.5,Female,Freshman,1.5-1.9,Hispanic,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,0,0,1.5,0,F,0,3.210000038,Sunnyside High,,Pre-Psychology,0,20132,0,Sp13,34866,3.0-3.4,1,1,,,,F,256,MAJOR: PRE-PSYCHOLOGY
20,2.5-2.9,2.51,Female,Sophomore,2.5-2.9,White,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2.19,2.56,2,C,6,2.950000048,Bullard High,,Philosophy-Pre Law,0,20132,1,Sp13,34866,2.5-2.9,0,1,910,450,460,F,256,MAJOR: PHILOSOPHY - PRE-LAW OPTION
22,3.0-3.4,1.6,Female,Sophomore,1.5-1.9,Hispanic,34867,30-44,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,0,1.356,0,F,0,3,Exeter High,,Biology,0,20132,0,Sp13,34867,3.0-3.4,1,1,640,300,340,F,257,MAJOR: BIOLOGY
21,3.5-4.0,2.31,Male,Sophomore,2.0-2.4,Hispanic,34867,45-59,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,,1,1,2.23,2.397,2,C,6,3.650000095,Parlier High,,Pre-Psychology,0,20132,1,Sp13,34867,3.5-4.0,1,1,890,480,410,M,257,MAJOR: PRE-PSYCHOLOGY
21,3.0-3.4,2.56,Female,Junior,2.5-2.9,White,34867,60-74,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,0.86,2.354,2,C,6,3,Turlock High,,Pre-Psychology,0,20132,1,Sp13,34867,3.0-3.4,0,0,1090,540,550,F,257,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,2.67,Female,Freshman,2.5-2.9,African American,34866,0-14,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,African American,0,1,1,4,3.833,4,A,12,3.450000048,Sunnyside High,,Pre-Psychology,0,20132,1,Sp13,34866,3.0-3.4,1,0,810,400,410,F,256,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,2,Male,Freshman,2.0-2.4,Hispanic,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,0.8,1.692,0,F,0,3.440000057,Parlier High,,Crim-Law Enforcement,0,20132,0,Sp13,34866,3.0-3.4,1,1,720,380,340,M,256,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,3.0-3.4,2.57,Male,Sophomore,2.5-2.9,American Indian,34866,30-44,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,American Indian,0,1,1,2,2.548,0,F,0,3.400000095,El Diamante High School,,Computer Science,0,20132,0,Sp13,34866,3.0-3.4,0,0,1090,500,590,M,256,MAJOR: COMPUTER SCIENCE
20,3.0-3.4,3.13,Male,Sophomore,3.0-3.4,Unknown,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,3,3.207,3,B,9,3.329999924,Sierra High,,Undeclared                UGRD,0,20132,1,Sp13,34866,3.0-3.4,0,0,1100,600,500,M,256,MAJOR: UNDECLARED
20,3.0-3.4,2.29,Male,Freshman,2.0-2.4,Asian,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,0.25,1.811,0,F,0,3.099999905,Chowchilla High,,Kinesiology-Exercise Science,0,20132,0,Sp13,34866,3.0-3.4,1,1,820,400,420,M,256,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,3.5-4.0,3.24,Female,Sophomore,3.0-3.4,Hispanic,34866,45-59,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.75,3.456,4,A,12,3.609999895,Bullard High,,Pre-Psychology,0,20132,1,Sp13,34866,3.5-4.0,1,1,,,,F,256,MAJOR: PRE-PSYCHOLOGY
34,Unknown,2.46,Female,Junior,2.0-2.4,Hispanic,34866,75-89,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.46,2.562,3,B,9,,Fresno City College,,Pre-Psychology,0,20132,1,Sp13,34866,Unknown,0,0,,,,F,256,MAJOR: PRE-PSYCHOLOGY
18,2.5-2.9,2.14,Female,Freshman,2.0-2.4,African American,34867,15-29,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,Y,African American,1,0,1,2.33,2.2,,W,0,2.849999905,Cesar Chavez High,,Pre-Nursing,0,20132,,Sp13,34867,2.5-2.9,0,1,,,,F,257,MAJOR: PRE-NURSING
22,Unknown,2.73,Male,Junior,2.5-2.9,Hispanic,34867,75-89,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.8,2.674,,W,0,,Fresno City College,,Pre-Psychology,0,20132,,Sp13,34867,Unknown,0,0,,,,M,257,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,1.33,Male,Freshman,1.0-1.4,Hispanic,34866,15-29,Continuing,10,34866,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,,,,W,0,2.720000029,McLane High,,Communication,0,20132,,Sp13,34866,2.5-2.9,0,1,990,500,490,M,256,MAJOR: COMMUNICATION
21,> 4.0,3.26,Female,Junior,3.0-3.4,White,34867,60-74,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.59,3.128,,W,0,4.199999809,Kingsburg High,,Pre-Nursing,0,20132,,Sp13,34867,> 4.0,0,0,1030,570,460,F,257,MAJOR: PRE-NURSING
20,3.0-3.4,2.23,Female,Sophomore,2.0-2.4,Hispanic,34867,30-44,Continuing,10,34867,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.82,2.14,,W,0,3.329999924,Tokay High,,Music-Music As A Liberal Art,0,20132,,Sp13,34867,3.0-3.4,1,1,750,330,420,F,257,MAJOR: MUSIC - MUSIC AS A LIBERAL ART OPTION
23,Unknown,3.4,Male,Senior,3.0-3.4,White,75087,120-139,Continuing,10,75087,E,Not,Psychology,PSYCH 10,1,N,White,,0,1,4,3.457,4,A,12,,West Valley College,,Kinesiology-Exercise Science,0,20134,1,F13,75087,Unknown,0,0,,,,M,246,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
24,> 4.0,3.32,Female,Senior,3.0-3.4,White,75087,140+,Continuing,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,1,1,1,3.23,3.314,3,B,9,4.309999943,Fresno City College,,Natural Sciences - Bio Option,1,20134,1,F13,75087,> 4.0,0,0,1050,530,520,F,246,MAJOR: NATURAL SCIENCES - BIOLOGY OPTION
21,3.0-3.4,3.07,Female,Junior,3.0-3.4,Hispanic,75087,75-89,Continuing,10,75087,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.75,3.173,3,B,9,3.230000019,College Of The Sequoias,,Psychology,0,20134,1,F13,75087,3.0-3.4,0,0,,,,F,246,MAJOR: PSYCHOLOGY
21,3.0-3.4,3.2,Male,Junior,3.0-3.4,Two or More,75087,60-74,Continuing,10,75087,E,Not,Psychology,PSYCH 10,1,N,Two or More,1,0,1,0.5,2.826,0,F,0,3.220000029,Pleasant Grove High,,Kinesiology-Exercise Science,0,20134,0,F13,75087,3.0-3.4,0,0,1180,570,610,M,246,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,3.5-4.0,2.85,Male,Junior,2.5-2.9,Asian,75087,75-89,Continuing,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.85,2.845,3,B,9,3.710000038,Sunnyside High,,Mechanical Engineering,1,20134,1,F13,75087,3.5-4.0,1,0,970,530,440,M,246,MAJOR: MECHANICAL ENGINEERING
